original	translation
48837	23639
25111	23640
25112	23641
25113	23642,23643
25114	23644
25115	23645
25116	23646
25117	23647,23648
25118	23649
25119	23650,23651
25120	23652,23653
48838	23654
48839	23655
25122	23656
25123	23657,23658
48840,48841	23659
74851	23660
48842	23661
25125	23662
25126	23663
74853	23664
48843	23665
48844	23666
25128	23667
48845	23668
48846,25130	23669,23670
48847	23671
48848	23672
25132	23673
25133	23674
25134	23675
25135	23676
48849,48850	23677
48851	23678
25137	23679
25138	23680
25139,25140	23681,23682
48852	48782
48853	48783
25142	
	23684
25143	23685
	23686
25144	23687
25145	23688
25146	23689
25147	23690
48854	23691
48855	23692
25149	23693
25150	23694
25151	23695,23696,23697,23698
48856	23699
48857	23700
25153	23701
25154	23702,23703
25155,74854	23704
48858,48859	23705,23706
48860	23707
25157	23708
25158	23709
25159,25160	23710
48861	23712
48862	23713
48863	23714
48864,58621	23715
25163	23716
25164	23717,23718,23719
25165	23720,23721
25166	23722
25167	23724
25168	23725
	23726
	23727
	23728
25169,25170	23729,23730
25171	23731,23732
25172	23733
25173	23734
25174	23735,23736
25175	23737,23738
25176	23739
25177	23740
25178	23741
25179	
	23742
25180	23743
48865,48866	23744
25182	23745
25183	23746
48867	23747
48868	23748
48869	23749,23750
48870	23751
25186	23752
48871	23753
48872	23754
25188	23755
25189	23756,23757
25190	23758
25191	23759
48873	23760
48874	23761
25193	23762
48875	23763
48876	23764
48877	23765
25195	23766
25196	23767
25197	23768
25199	23771
48878	23772
48879	23773
48880	23774,23775,23776
25202	23778
25203	23779
25204	23780
48882	23781
74877	74878
48883	23782
25206	23783
25207	23784
25208	23785,23786
25209	23787
25210	23788
48884	74879
48885	23789
48886	23790
25212	23791
25213	23794
25214	23795
74880	
	23796
25215	23797
25216	23798,23799
25217	23800
48887,48888	23801,23802,23803,23804
	23805
25219,25220	23806,23807,23808
48889,48890	23809,23810,23811
25222	
25223	
25224	
	23812
25225,25226,25227	23813
25228	23814
48891,48892	23815
25230	23816
25231	23817
25232	23818
48893	23819
48894	23820
25234	23821
48895,48896	23822,23823,23824
25236	
	23825
25237	23827
48897,48898	23828,23829,23830
25239	23831,23832
48899,48900	23833
25241	23834
48901	23835
48902	23836
48903	
	23837
48904	23838
48905	23840
48906	23841
25245	23842,23843
25246	23844
48907	23845
48908	23846
48909,48910	23847
25249	23848
25250	23849
25251	23850
25252	23851
48911	23852
48912	23853
48913	23854
48914	23855
25255	23856
25256	23857
48915	23858
48916	23859
25258	23860
25259	23861
25260	23862,23863
25261	23864
25262	23865
25263	
	23866
48917	23867
48918	48784
48919	48785
25266	74908
25267	23871,23872
25268	23873
25269	23874
25270	23875,23877
25271	23878
25272	23879
25273	23880
25274	23881
48920	23883
48921	23884,23885
48922	23886
25276	23887
25277	23888
25278	23889
25279	23890
25280	
25281	23891,23892
48923,48924	23893
25283	23894
25284	23895
25285	23896,23897
25286	23898
48925	23899
48926	23900
48927	23901
48928	23902,23903
25289	23904,23905
25290	23906
25291	23907
25292	23908
48929	23909
48930	23910
25294	23911
25295	23912,23913
25296	23914
48931,48932	23915,23916,23917
25298	23918,23919
48933	23920
48934	23921,23922
25300	23923
25301	23924
25302	23925
25303	23926
25304	23927
25305,25306	23928
25307	23929,23930
48935	23931
48936	23932
25309	23933
25310	23934
25311	23935
25312	23936
25313	23937
48937	23938
48938	23939
25315	23940
25316	23941
25317	23942,23943
25318	23944
25319	23945
25320	23946
25321	23947
48939	23948
48940	23949
25323	23950
25324	23951,23952
48941	23953,23954
48942	23955
25326	23956,23957
48943	23958
48944	23959
25328	23960,23961
25329	23962
25330	23963,23964
74909	23965
48945	23966
48946	23967
48947	23968
48948	23969
25333	23970
25334	23971
25335	23972,23973
25336	23974
25337	23975
25338	23976,23977
48949	23978
48950	23979,23980
48951	23981
48952	23982
48954	23983
48955	23984
25342	23985,23986
25343	23987,23988
48956	23989
48957	23990
25345	23991
48958	23993
48959	23994
25347	23995
48960	23996
48961	23997
25349	23998
25350	23999
25351	24000
25352	24001
25353	48786,48787
48962	24003
48963	24004
25355	24005
48964	24006
48965	24007
48966	24008
25357	24009
25358	24010
48967	24011
48968	74911
48969	24012
48970	24013
48971	24014
25361	24015
25362	24016
48972	24017
48973	24018
25364	24019
25365	24020
25366	24021
25367	24022
25368	74912
25369	24023
74913	
	24025
25370	24026
74914	74915
25371	
	24027
25372	24029
25373	24030
25374	24031
25375	24032
25376	24033
48974	
	24034
48975	24035
25378	24036
25379	24037
25380	24038
25381	24039
74925	24040
48976	24041
48977	24042
25383	24043
48978	24044
48979	
	24045
48980	24047
48981	
	24048
48982	24050
48983	24051
25387	24052,24053
25388	24054
25389	24055
25390	24056
48984	24057
48985	24058
25392	24059
48986	24060
48987	48788
48988	48789
25394	24062
48989	24064,24065
48990	24066
25396	24067
25397	24068
48991	24069
48992	24070
25399	24071,24072
25400,25401	24073,24074,24076
25402	
	24077
	24078
25403,74928	24079,24080
25404	24081
25405	
25406	
	24082
25407	24083
25408	24084
25409	24085
25410	24086
25411	24087,24088,24089
25412	24090
25413	24091
48993	24092
48994	24093
25415	24094
48995,48996	24095,24096
25417	24097
48997	24098
48998	24099
25419	24100
48999	24101
49000	24102
49001	24103
49002	24104
25422	24105,24106,24107,24108
49003	24109
49004	24110
25424	24111
25425	24112
49005,49006	24113
49007	24114
49008	24115
25428	24116
49009	24117
49010	24118
25430	24119
25431	24120
49011,49012	24121
49013	24122
25433	24123
49014	24124
25435	24125,24126
25436	24127
25437	24128
25438	24129
49016	24130
49017	24131
25440	24132,24133
25441	24134
25442	24135
25443	24136
49018	24137
49019	24138
25445	24139
25446	24140,24141,24142
25447	24143
25448	24144
25449	24145
25450	24146
49020	24147
49021	24148
25452	24149
25453	24150,24151
25454	24152
25455	24153
25456	24154
25457	24155,24156
49022	24157
49023	24158
25459	24159
25460	
	24160
25461	24161
	24162
25462	24163
25463	24164,24165
49024	24166,24167
49025	24168
25465	24169
25466	24170
25467	24171
25468	24172
25469	24173
25470	24174
25471	24175
25472	24176
25473	24177,24178
25474	
74938	
	24179
	74939
49026	48790
49027	48791
	24182
25476,74940	24183
49028	24184
49029	24185
49030	24186,24187
49031	24188
49032	48792
49033	48793
49034	24190
49036	24191
25481	24193
25482	
	24194
	24195
25483	24196
25484	24197
25485	24198
25486	24199
49037	24200
49039	24201
49040	24202
25489	24203,24204
25490	24205
25491	24206,24207
49041	24208
49042	24209
25493	24210
25494	24211
25495	24212
25496	24213
74941	48794
74942	48795
25497	24215,24216
	24217
25498	24218
25499,25500,25501	24219,24220,24221,24222
49043	48796,48797
49044	
	24224
25503	24225
25504,49045	24226,24227,24228
49046,25506	24229
25507	24230
25508	24231
	24232
25509	24233
25510	24234
25511	
25512	
25513,75067	24235,48799,24237
25514,25515	24238,24239
25516	24240
25517	24241
25518	
25519	24242
75068	24243
25520	24244
25521	24245,24246
49047,49048	24247
25523	24248
75070	75069
25524	24249
49049	24250
49050	24251
25526	24252
25527	24253
25528	24254
25529	24255,24256
49051	24257
49052	24258
25531	24259
49053	24260
75076	24261
49054	24262
49055	48801,24265
25533	24266
25534	24267
49056	24268
75078	24270
49057	24271
25536	
	24272
25537	24273
25538	
25539	
25540	
25541	
25542	
25543	
25544	
25545	
49058	
49059	
25547	
25548	
25549	
49060	
49061	
	24274
	24276
	24277
	24278
	24279
	24280
	24281
	24282
	24283
	24284
	24285
	24286
	24287
	24288
	24289
	24290
25551	24291
25552	24292,24293
49062	24294,24295
49063	24296
25554	24297
25555	24298
25556	24299
25557	24300,24301
25558	24302
49064	24303
49065	24304
49066	24305
25560	24306
25561	24307,24308
25562	24309
25563	24310,24311
25564	24312,24313
49067	24314
49068	24315
25566	24316
25567	24317
49069	24318
49070	24319
25569	24320
25570	24321
25571	24322
25572	24323
25573	24324,24325
25574	24326,24327
25575	24328,24329,24330
25576	24331
49071,49072	24332,24333
49073	24334
49074	24335,24336
25579	24337
49075	24338
49076	24339
49077	24340
49078	24341,24342,24343
49079	24344
25582	24345
25583	24346
25584	24347
49080	24348,24349
49081	
	24350
49082	24351
49083	24352
25587	24353
75079	24354
25588	24355
49084	24356
49085	24357
25590	24358
25591	24359,24360
25592	24361
25593	24362,24363
25594	24364,24365
25595	24366
25596	24367
75080	48803
25597	24369
25598	24371,24372
25599	24373
75092	48804
25600	48805
25601	24375
	24376
25602	24377,24378
25603	24379
25604	24380
25605	24381
25606	24382
25607	24383
25608	24384
25609	24385
25610	24386
25611	24387
25612	24388
49086	24389
49087	24390
75093	
	24391
25614	24392
25615	24393
25616	24394
25617	24395
25618	24396
25619	24397
25620	24398
25621	24399
75106	24400
25622	24401
25623	24402
25624	24403
49088	24404
75405	24405
49089	24406
25626	24407
25627	24408
49090	24409
49091	75408
49092	24410
25629	24411
25630	24412,24413
25631	24414
25632	24415,24416
25633	24417
49093	
49094	
25635	24418
49095	24419
49096	24420
25637	24421
25638	24422
25639	24423
25640	24424,24425
49097	24426
49098	24427
25642	24430
25643	24431,24432
49099	24433
49100	24434
25645	24435
25646	24436
25647	24437
25648	24438
25649	24439
49101	24440
49102	24441
49103	24442
49104	24443
25652	24444
25654	24447,24448
25655	24449
25656	24450,24451
25657	24452
25658	24453
25659	24454
25660	24455
25661	24456
49107	24457
49108	24458
49109	24459
49110	24460
49111	24461
25664	24462
25665	24463
49112	24464
49113	24465
25667	24466
25668	24467
49114,49115	24468,24469
25670	24470
25671	24471
25672	24472
25673	24473
25674	24474
49116	24475
49117	24476
25676	24477
49118	24478
49119	24479
49120	24480
25678	24481
25679	24482,24483,24484
25680,25681	24485
	24486
25682	24487
25683	24488
75428	24489
25684	24490
25685	24491
49121,49122	24492,24493,24494,24495
25687	24497
49123	24498
49124	24499
49125,49126	24500
25690	24501
25691	24502
49127	24503
49128	24504,24505
25693	24506
25694	24507
25695	24508
25696	24509
49129	24510
49130	24511
25698	24512
25699	24513
25700	24514
25701	24515
25702	24516
25703	24517
25704	
	24518
25705	24519
49131	24520
49132	24521,24522
25707	
	24523
25708	24525
25709	24526
49133,49134	24527
25711	24528
25712	24529
49135	24530,24531
49136	48806
49137	48807
25714	24533
25715	24534
25716	24535
25717	24536
25718	24537
49138,49139,49140	24538
49141	24539
49142	24540
25721	24541
49143	24542
49144	24543
25723	24544
25724	24545
25725	24548,24549
25726	24550
49145	24551
49146	24552
25728	24553
25729	24554,24555
25730	24556
25731	24557
25732	24558
25733	24559
25734	24560
25735	24562
25736	24563
25737	24564,24565
25738	24566
25739	24567
25740	24568
25741,25742	24569,24570
25743	24571,24572
49147	24573,24574,24575
49148	24576
25745	24577,24578
25746	24579,24580
25747	24581
25748	24582,24583,24584
25749	24585
25750	24586
25751	24587
25752	24588
25753	24589
25754	24590
49149	24591
49150	24592
25756	24593
25757	24594
25758	24595
49151	24596
25760	24597
49153,49154	24598
49155	48808,48809
25762	24600
25763	24601
25764	24602
25765	24603
25766	24604
25767	24605
25768	24606,24607
25769	24608
25770	24609
49156	24610
49157	24611
49158	
49159	
25773	24613
25774	24614,24615,24616
25775	24617,24618
25776	24619
25777	24620,24621
25778	24622
25779	24623
49160	24624
49161	24625
49162	24626
25781	24627
25782	24628,24629
25783	
25784	24630
25785	
49163	24632
49164	24633
49165	48810
49166	48811
25788,25789	24635
49167	24636
49168	24637
25791	
	24638
25792	24639
25793	24640
25794	24641
49169	24642
49170	24643
49171	24644
49172	24645
49173	24646
49174	24647
49175	24648
49176	48812
49177	48813
49178	24650
49179	24651
49180	24652
49181	24653,24654
25801	24655
25802	
	24656
25803,25804	24657,24658
49182	24659
49183	24660
25806	
	24662
25807	48814,48815
49184	24664
49185	
49186	24667
49187	24668
25810	24669
49188	24670
49189	24671
49190	24672
49191	
	24673
49192	24674
25813	24675
25814	24676
25815	24677
25816	24678
25817	24679
25818	24680
25819	24681
49193	48816
49194	48817
25821	24683
	24684
25822	24685
25823	24686
25824	24687
25825	24688
25826	24689
25827	24690
25828	24691,24692
49195	24693
49196	24694
25830	24695
25831	24696
25832	24697
25833	24698
49197	24699
49198	24700
49199	24701
49200	24702
25836	24703,24704
49201	24705
49202	48818,48819
25838	24707
25839	24708
49203	24709
49204	24710
49205	24711,24712
49206	24713
49207	
49208	24715
25843	24716
25844	24717
25845	24718
25846	24719
25847	24720
49209	24721
49210	24722
25849	24723
25850	24724
25851	24725
49211	24726
49212	48820
49213	48821
49214	24728
49215	48822
49216	48823,24730
49217	24731
25855	24732,24733
25856	24734
25857	24735,24736
25858	24737
49218	24738
49219,49220	24739
	24740
25860	24741
25861	24742
25862	24743
25863	24744
25864	
	24745
25865	24746
25866	24747
25867	24748
25868	24749
25870	24752
49221	24753
49222	24754
25872	
	24755
49223	24756,24757,24758
25874	24759
49225	24760
49226	24761,24762,24763
25876	24765
25877	24767
25878	24768
25879	
25880	
	24770
49227	24773,24774,24775
25882	24776
49229	24777
49230	24778
49231	24779
25884,25885	24780
25886	24781
25887	24782
49232	24783
49233	24784,24785
25889	24786,24787
25890	
	24788
25891	24789
25892	24790
122775	
49234	
49235	24794
25894	24795
	24796
49236,25896	24798
25897	24799
25898	24800
25899	24801
49238	24802
49239	24803
49240	24804
25901	24805
49241	24806
49242	24807
25903	24808,24809
25904	24810
49243	24811
49244	24812
25906	
	24813
25907	24814
49245	24815
49246	24816
25909	
	24817
25910	24818
25911	24819
25912	24820
49247	24821
49248	24822
25914	24823
25915	24824
25916	24825
25917	24826
25918	24827
49249	24828
49250	24829
25920	24830
25921	24831
25922	24833,24834
25923	24835
25924	24836
25925	
49251,49252,49253	24838,24839
49254	24840
25927	24841
49255	24842
49256	24843
25929	24844
49257	24845
49258	24846
49259	24847
49260	24848
25932	24849
25933	24850
25934	24851,24852
25935	24853
25936	24854
25937	24855
25938	24856
25939	24857
25940	24858
25941	
25942,49261	24860
49262	
25944	24863
25945	24864
49263	24865
49264	24866
49265	24867
49266	
25948	24869,24870,24871
25949	24872
25950	24873
25951,25952	24874
49267	24875
49268	24876
49269	24877
49270	24878
25955	24879
49271	24880
49272	24881
49273	24882
49274	24883
25958	24884
25959	24885
25960	24886
25961	24887
25962	24888
25963	24889,48824
25964	48825
25965	224776,24892
25966	24893
25967	24894
25968	24895
25969,25970	24896,24897
25971	24898
25972	24899
25973	24900,24901
25974	24902
25975	24903
25976	24904
25977	24905
49275	24906
49276	24907
25979	24908
25980	
25981	24910
25982	24911
25983	24912
25984	24913
49277	
49278	
25986	
25987	24916,24917
25988	24918
25989	24919
25990	24920
49279	24921
49280	24922
	24923
25992	24924
49281	24925,48826
49282	48827
25994	24927
49283,49284	24928,24929,57044
25996	24931
25997	24932
	24933
49285,49286	24934
25999	24935
49287	24936
49288	24937
26001	24938
26002	24939
26003	24940
26004	
26005	24942,24943,24944
26006	24945,24946
26007	24947
26008	24948,24949
26009	24950,24951
26010	24952
49289	24953,24954
26012	24955
26013	24956
26014	
	24957
26015	24958
26016	24959
26017	24960
26018	24961
49291	24962
49292	24963
49293	24964
49294	
	24965
26021	24966
49295	24967
49296	24968
49297	
49298	24971
49299	24972
26024	
26025	
26026,26027	24975
26028	24976,24977
26030	26537
26031	
26032	
	26538
	225127
	26539
	26540
	26541
26033	26543,26544
26034	26545,26546
26035	26547
26036,26037	26549
49300	26551
49301	26552
	26553
49302,63976,49303	26555
26040	
26041	
26042	
26043	
	26556
	26558
	26559
	26562
26044	26564,26565
26045	26566,26567,26568
26046	26569
26047	26570
26048	26571,26572
26049	26573
	26574
26050	26575,26576
26051	26577
26052	26578
63977	26579
26053	26580
26054	26581
26055	
	26582
26056	26584
63979	
63980	
26058	
26059	
	224745
	224746
	26587
	26588
26060	26589
49304	26590
49306	26591
26063	26592
26064	26593
26065,63981	26594
	26595
	26596
26066,26068	26597
26069	26598
26070	26599
26071	26600
26072	26601
26073	26602
26074	26603
26075	26604
26076	26605
26077	
26078	
	26606
	26608
	26609
	26610
26079	26611
26080	
26081	
	26612
	26613
	26614
26082,26083	26615,26616
26084	
	26617
26085	26618
63985	49308
63983	49309
63984	
	26620
26086	26622
26087	26623
26088	26624
26089	26625
26090	26626
26091	
	26627
26092,63986	26629
26093	26630
26094	26631
26095	26632
26096	26633
63987	49310
63988	49311
63989	26635
63990,63991	26636
26097	49312
63992	49313
26098	49314
63993	49315
26099	49316
63997	49317
63995	
	26640
63996	26641
26100	
63998	
	26642
	26643
63999	26644
26101	26645
26102	
26103	
64000	
	26646
	224778
	26649
26104	26650
	26652
64001,26105	26653
26106	26654
26107	
	26655
	224754
26108	26657
26109	26658
26110	26659
26111	26660
26112	26661,26662
26113	26663
26114,26115	26664
26116	
	26665
	26666
	26667
26117	26668
26118	26669,26670
26119	26671
26120,26121	26672
26122	26673
26123	26674
26124	26675
26125	26676
	26677
64003	26678
26126	26679
26127	26680
26128	26681
26129,26130	26682,26683
26131	26684
26132	
26133	
26134	
	26685
	26687
	26688
	26690
	224779
26135	26692
26136	26693
26137	49318
64004	49319
64005,64007	26695
64006	26696
64008	26697
26139	26698
26140	26699,26700
26141	26701
26142	
	26702
	26703
26143	26704,26705
26144	26706,26707
26145	
64015	
	224758
	26709
	26710
26146	26711
26147	26712
26148	26713,26714
26149	26715
26150	
26151	
	26716
	26718
	224759
26152	26720
56887	26721
56888	26722
26153	26723
26154,26155	26724
	26725
26156	26727
26157	26728
64017	26729
26158	26730
26159	26732
	26734
26160	26735
26161	26736
26162	26737,26738
26163	26740
26164	26741
26165,26166	26742,26743
26167	26744
26168	26745
26169	
26171	
	26747
	26749
	26750
26172	26751,26752
26174	26753
26175	26754
26176	26755
26177	26756,26757
	26758
26178	26760
56899	26761
26179,26180	26762
26181	26764
26182	26765
26183	49320,49321,26767
26184	26768
26185	26769
26186	26770
26187	26771
26188	26772
26189,64018	26773
26190	26774
64019	26775
26191	26776
26192	26777
26193	26778
26194	26779
26195	26780
26196	26781
26197	26783
26198	26784
26199	26785
26200,26201	26786
	26787
26202	26788,26789
56901	26790
26203	26791
26204	26792
26205	26793
26206	26794,26795,26796
26207	26797
26208	26798
26209	26799
26210	26800
26211	
	26801
	224786
26213	26803
26214	26804
26215	26805
26216	26806,26807
26217	
	26808
26218	26810
26219	26811
26220	26812,26813
26221	26814,26815
26222	
	26816
26223	26818
26224	26819
63425	26820
26225	26821
26226	58458
26227	26822
26228	26823
26229	26825
26230	26827
26231	
	26828
	224787
26232	26830
63437	26831
26233	26832
63438	26833
63439	
56902	26834
26235	26836
	26837
26236,26237	26839
26238	49322,49323
26239	
26240	
	26841
	26843
26241	26844
63440	26845
26242	26846
26243	26847
63443	26848
26244	26849
26245	
26247	
	26850
	26851
	26853
26248	26854
26249	26855
63441	
26250	26857
	26858
26251	26859
26252	26860
26253	26861
26254	26862
26255	
	26863
26256	26865
26257	26866,26867
26258	26868
26259	26870
63442	26871
26261	26872
26262	26873
26263	26874
26264	26875
26265	26876
26266	26877
26267	26879
26268	49324
26269	49325
26270	26881
26271	26882,26883,26884,26885,26886,26887,26888,26889
26273	26890
56905	26891
56906	26892
26274	26893
26275	26894
26276	49326,49327
26277	
26278	
	26896
	26898
	26899
	224789
	26900
	26901
26279,26280	26902
26281	26903,26904
26282	
	26905
	224790
	26906
26283	26907
56914	26908,26909
26284	
	26910
	26911
26285	49328
63454	49329
56915	49330
63455	49331
26286	26914
26287	26915
26288	26916
26289	26917
26290	26918,26919
26291	26920
26292	26921
56916	26922
26293,63453	26924
26294	26925
56917	26926
26295	26927
26296	26928
26297	26929
56918	26930
26298	26931
26299,63456	26932,26933
56919	26934,26935
	26937
26301,56921,56922	26939,26940
26302	26941
56923	26942
26303	
	26943
26304	26945
26305	26946
26306	26947
26307	
	26948
63909	26950
26308	26951
26309	
	26952
26310	49332
63910	49333
26311	26954,26955
26312	26956
26313	26957
26314	26958
26315	26959
26316	26960
26317	26961
56924	26962
56925	26963
26318	26964
26319,56926	26965
26320	26966
26321	26967
26322	26968
26323	26969
63913	
	26970
26325	26971
63914	26972
26326	26973
56927	26974
26327	26975
56928	26976
26328	26977
26329	26978
26330	26979
26331	26980
26332	26981
26333,56929,26334	26982,26983
26335	26984
56930	26985
26336	49334
63912	49335
26337	26987
56932	26988
26338	26989
26339	26990
56931	26991
26340	26992
56933	26993
56934	26994
26341	26995
56935,56936	26996,26997
26342	26998
56937	26999
26343	27000
56938	27001
26344	27002
26345	27003
26346	27004
26347	27005
26348	27006
63916	49336,49337,27008
26349,26350	27009,27010
26351	27011
26352	27012,27013
26353	
	27014
26354	27015
63917,26355	27016,27017
63919	27018
56950	27019,27020
26356	27021
26357	27022,27023,27024
26358	27025
56951	27026
26359	27027
26360	
26361	
	27028
	27029
26362	27031
26363	27032
26364	
	27033
26365,26366	27035
	27036
26367	27037
26368	
	27038
26369	27040
56966	27041
26370	27042
26371	27043
63920	27044
26372	27045
26373	
	27046
26374	27048
26375	27049
63921	27050
63930	58336
26376	27051
26377	27052
26378	27053
26379	49338
63915	49339
56967	49340
56968	49341
26381	27057
26382	27059
63927	27060
26383	27061
26384	
	27062
	27063
26385	27065
26386	27066
26387	27067
26388	58447
26389	27068
26390	27069
63928	
26392	
26393	
	27070
	27071
	27072
26394	27073
26395	
	27074
	224806
26396	27076,27077
26397	
63933	
63934	
63935	
63936	
63937	
26400	
56970	
56971	
26401	
26402	
26403	
56972	
63938	
56974	
56975	
63939	
56977	
56978	
63940	
56980	
	27078
	224807
	27079
	27080
	27081
	58339
	58340
	58341
	58342
	58343
	58344
	27082
	27083
	224809
	224808
	27085
	27086
	27087
	27088
	27089
	27090
	27091
	27092
	27093
	27094
26404,56981	27095
26405	
63941	
	27096
	224810
	27098
26406	27099
56982	
26407	
26408	
26409	
	27100
	27101
26410	27102
	27103
26411,56983	27104
56984	27105
56985	27106
63942	49342
26412	49343
26413,26414	27108
	27109
26415	27110
26416	27111
26417	27112
63954	27113
26418	27114
63955	27115
26419	27116
26420	27117
26421	27118,27119
26422	27120
26423	27121
26424	27122
26425	27123
56986	27124
26426	27125
26427	27126
56989	27127
26428	27128
56990	
56991	
56992	
56993	
	27129
	27130
	27131
	27132
26429	27133
26430	27134
26431	27135,27136,27137,27138,27139,27141,27142
26432	27143
26433	27144
26434	
57000	27147
26435	49344
63952	49345
26436,63953	27149
26437	27150
26438	27152
26439	27153
26440	27154
63958	27155
26441	27156
63957	27157
57002	27158
26442	27159
26443	27160
26444	27161
57003	27162
26445	27163
63956	27164
26446	27165
26447,26448	27166
57004	27167
26449	27168
26450	27169
26451	27170
57005	27171
26452	27172
26453	
	27173
26454	27175
26455	27176
26456	27177
26457	27178
63959	49346
63960,63961	49347,27180
26458	27181
26459	27182
26460	27183
26461,26462	27184
26463	27185
26464	27186
26465	27187
26466	
	27188
26467	27190
26468	27191
26469	49348
26470	49349,27194
26471	27195
26472	27196,27197
26473	27198
26474	27199
26475	27201
26476	27202
26477	27203
26478	49350
26479	49351
63965	27205
26480	
26481	
	27206
	27208
26482	27210
	27211
	27212
	224961
26483,63966,26484	224960
26485	27214
63967	27215
26486	27216
63968	27217,27218
26487	27219
63969,26488	27220
26489	
	27221
26490	27223
26491	27224,27225
26492	27227
26493	
	27228
	27230
26494	27231
63970	27232
63971	27233,27234
26495	27235
26496	49352,49353,27237
26498	27238
26499	27239
26500	27240,27241
26501	27242
26502	27243
26503	27244
26504	27245
26505	27246
26506	27247
	27248
26507,63974	27251
26508	27252,27253,224981
26509	
	224982
26510	27255
26511	
	27256
26512	27258
26513	27259
26514	27260
26515	
26516,26517	27261,27262,27263
26518	27264
26519	27265
26520	27266
26521	27267
26522	27268
26523	27269
26524	27270
26525	27271
	75501
26526	27273
26527	27274
26528	27275
63975	27276
26529	27277
26530	27278
26531	27279
26532	27280
26533	27281
26534	27282
26535	27283
26536	27284
27285	27844
27286	27845
27287	27846
27288	
27289	
49354	
27291	27855
49356	27856
49357	27857
64056	27858
64057	27859
64058	27860
27293	27861
27294	27862,27863
27295	
27296	27866
27297	27867
27298	27868
	27869
49358	27870
49359	27871
49360	27872
49361	27873
27301	27874
27302	27875
27303	27876
27304	27877
27305	
27306	27880,27881,49559,49560,49561
27307	
27308	27885
27309	
27310	27890,27891,27892
27311	27893
27312	27894
27313	27895
49362	27898
49363	27899
27315,49364	27900
49365	27901
27317,27318	27902
27319,27320	27905
27321	27906
27322	27907
27323	27908
27324	27909
49366	27910
49367	27911
49368,49369	224781
27327	27915
27328	27916
27329	
27330	
27331	27919
27332	27920,27921
27333	
27334	
	224784
27335	27929
27336	
27337	
27338	
49370	49562
49371	49563,27932
27340	
49372	27935
49373	27936
27342	27937
27343	49564,49565
49374	27939
49375	27940
27345	27941
27346	27942
49376	27943
49377,27348	27944
27349	27946
49378	27947
49379	27948
27351	27949
27352	27950
27353	27951
27354	27952
27355	27953
27356,49380	27954,27955
49381	27956
49382	27957
49383	27958
27359	27959
49384	27960
49385	27961
49386	27962
49387	27963
27361	27964
27362	27965
27363	27966
27364	27967
49388	27968
49389	27969
27366	27970,27971
27367	27972
27368	
27369	27975
27370	27976
27371	27977
27372,27373	49566,49567
27374	27979
27375	27980
49390	
49391	
49392	49568
49393	49569
49394	49570
49395	49571
49396	49572
49397	49573
27380	27986
49398	27987
49399	27988
49400	27989
27382	
27383	27991
49401	27992
49402	27993
49403	27994
49404	27995
27386	
27387	27997
49405	27998,27999
49406	28000
27389	28001
27390	28002
27391	
27392	28004,28005
27393	28006
27394	28007
27395	28008
27396	28009
27397	28010
27398	
27399	28014,28015
57037	
57034	28017
27400	
	28018
27401	28020
27402	28021
27403	28022
27404	28023
27405	28024
27406	28025
27407	28026
27408	28027
64062	28028
27409	
27410	28031
27411	28032
27412	28033,28034
27413	28035
27414	28036
27415	28037
27416	28038,28039
27417,27418,27419	28040,28041,28042
27420	28043
49407,49408,49409	28044
27422	28045
27423	28046
27424	28047
27425	28048
27426	28049,28050
27427	28051
27428	28053
27429	28054
27430	28055
27431	28056
27432	
	28057
27433	28058
27434	28059
49410	28060
49411	28061
27436	28062
27437	28063
27438	28064
49412	28065
49413	28066
27440	28067
49414	28068
49415	28069
27442	28070
27443	28071
27444	28072,28073
27445	28074
27446	28075
27447	28076,49574,49575
49416	28078
49417	28079
27449	28080
27450	28081
27451	28082,28083,28084
27452	28085
27453	28086
27454	28087
27455	28088
27456	49576
57038	49577
27457	28090
27458	
	28091
27459	28092
27460	28093
27461	28094
27462	
27463	
27464	28096
27465	28097
27466	28098
27467	28099
27468	28100,28101
27469	28102
27470	28103
27471	28104
27472	28105
27473	28106
27474	28107
27475	28108
27476	28109
27477	28110
49418	28111
49419	28112
27479	28113
27480	28114
27481	28115
27482	28116
27483	28117
27484	28118
27485	28119
49420	
	28120
49421	28121
49422,49423	28122,28123
27488	
27489	28129
27490	28130
27491	
27492,27493,64066	28133
27494	28134
27495	
27496	49578,49579
27497	
27498	
27499	28140
27500	28141,28142
27501	49580
27502	49581,28144
49424	28145
49425	28146
27504	28147
49426	49582
49427	49583
27506	28149
27507	28150
27508	28151
27509	28152,28154
27510	28155
27511	28157
27512	28158
27513	28159,28160
27514	28161
27515	
27516	28164
27517	28165
27518	28166
27519	28167
27520	28168
27521	28169
27522	28170
27523	28171
27524	28172
27525	28173
27526	28174
27527	28175
27528	28176
27529	28177
27530	28178
27531	28179
27532	28180,28181
49428	28182
49429	28183
27534	28184
27535	28185
27536	
27537	28189
27538	28190
27539	28191,28192
27540	28193,28194
27541	28195
27542	28196
49430	28197
49431,64067	28198
27544	28199
27545	28200
27546	28201
27547	28202
27548	28203
27549	224788
27550	28205
27551	28206
27552	28207
27553	
27554	28208
27555,27556	28211,28212
27557	
	28213
27558	28215
27559	28216
27560	
49432	28219
49433	28220
27562	28221
27563	28223
49434	49585
49435	28225
49436,49437	28226,28227
27566	28228
27567	28229
49438	28230
49439	28231
27569	28232
27570	28233
27571	28234
49440	28235
